"","female","pid_self","postvote_presvtwho","relig_import","ft_dem","ft_rep","health_2010hcr","age","vote.obama","democrat","republican","independent","support.aca"
"3153",0,NA,1,0,"55","0",3,54,1,NA,NA,NA,0
"3154",0,1,1,1,"90","0",1,31,1,1,0,0,1
"3155",0,2,2,1,"40","60",2,75,0,0,1,0,0
"3156",0,3,1,0,"60","30",1,58,1,0,0,1,1
"3157",1,1,NA,1,"85","20",3,79,NA,1,0,0,0
"3158",0,3,1,0,"70","35",1,38,1,0,0,1,1
"3159",1,3,NA,1,"80","70",1,31,NA,0,0,1,1
"3160",0,2,2,0,"0","70",2,57,0,0,1,0,0
"3161",1,3,NA,1,"40","50",3,32,NA,0,0,1,0
"3162",1,1,2,1,"50","50",3,67,0,1,0,0,0
"3163",0,2,NA,0,"30","70",2,61,NA,0,1,0,0
"3164",1,2,NA,1,"40","100",2,51,NA,0,1,0,0
"3165",1,3,NA,1,"70","30",1,60,NA,0,0,1,1
"3166",0,2,2,0,"50","85",2,54,0,0,1,0,0
"3167",1,3,2,0,"50","50",2,67,0,0,0,1,0
"3168",0,3,NA,0,"50","50",2,61,NA,0,0,1,0
"3169",0,1,1,1,"75","25",1,49,1,1,0,0,1
"3170",0,2,2,1,"15","60",2,38,0,0,1,0,0
"3171",0,1,1,1,"85","50",3,75,1,1,0,0,0
"3172",1,2,2,1,"30","70",2,68,0,0,1,0,0
"3173",0,NA,2,1,"60","60",3,46,0,NA,NA,NA,0
"3174",0,2,2,1,"50","75",2,85,0,0,1,0,0
"3175",1,2,2,1,"40","70",2,44,0,0,1,0,0
"3176",0,2,NA,0,"40","70",1,81,NA,0,1,0,1
"3177",1,3,NA,0,"70","0",3,41,NA,0,0,1,0
"3178",1,3,NA,1,"85","0",1,47,NA,0,0,1,1
"3179",0,3,NA,1,"60","15",3,46,NA,0,0,1,0
"3180",0,2,2,1,"0","5",2,33,0,0,1,0,0
"3181",0,NA,NA,1,"60","40",3,59,NA,NA,NA,NA,0
"3182",1,3,NA,1,"100","100",2,52,NA,0,0,1,0
"3183",1,NA,NA,NA,"70","50",3,62,NA,NA,NA,NA,0
"3184",0,3,NA,0,"30","15",1,40,NA,0,0,1,1
"3185",1,1,NA,1,"90","0",1,19,NA,1,0,0,1
"3186",1,1,1,0,"85","0",1,58,1,1,0,0,1
"3187",1,2,1,1,"50","50",1,26,1,0,1,0,1
"3188",0,1,1,1,"75","0",1,47,1,1,0,0,1
"3189",1,3,2,0,"40","30",1,59,0,0,0,1,1
"3190",1,2,2,1,"50","50",3,28,0,0,1,0,0
"3191",0,1,1,1,"90","30",1,61,1,1,0,0,1
"3192",0,2,2,1,"40","70",2,56,0,0,1,0,0
"3193",1,3,1,0,"20","20",3,52,1,0,0,1,0
"3194",1,1,2,1,"30","85",3,70,0,1,0,0,0
"3195",1,1,NA,1,"85","50",3,51,NA,1,0,0,0
"3196",0,1,1,1,"70","15",3,66,1,1,0,0,0
"3197",0,3,NA,0,"30","30",3,65,NA,0,0,1,0
"3198",0,3,NA,1,"0","50",2,48,NA,0,0,1,0
"3199",0,2,NA,1,"40","60",2,55,NA,0,1,0,0
"3200",1,3,1,0,"60","30",1,26,1,0,0,1,1
"3201",1,3,NA,1,"0","60",2,68,NA,0,0,1,0
"3202",1,3,NA,1,"0","0",2,35,NA,0,0,1,0
"3203",1,3,2,1,"15","70",2,59,0,0,0,1,0
"3204",1,2,2,1,"30","70",2,59,0,0,1,0,0
"3205",0,1,1,1,"50","0",1,31,1,1,0,0,1
"3206",0,3,NA,0,"30","30",3,34,NA,0,0,1,0
"3207",1,3,NA,1,"30","60",2,67,NA,0,0,1,0
"3208",1,2,2,1,"40","70",3,83,0,0,1,0,0
"3209",0,2,2,0,"25","80",2,70,0,0,1,0,0
"3210",0,2,2,0,"50","50",2,47,0,0,1,0,0
"3211",0,3,NA,0,"85","15",1,66,NA,0,0,1,1
"3212",0,1,1,0,"60","30",1,32,1,1,0,0,1
"3213",0,3,NA,0,"50","30",1,29,NA,0,0,1,1
"3214",1,2,2,1,"40","85",2,81,0,0,1,0,0
"3215",0,2,2,1,"40","85",3,56,0,0,1,0,0
"3216",0,3,NA,1,"50","50",3,65,NA,0,0,1,0
"3217",1,1,2,1,"85","50",3,61,0,1,0,0,0
"3218",1,1,NA,1,"70","30",1,67,NA,1,0,0,1
"3219",0,3,1,0,"70","70",3,40,1,0,0,1,0
"3220",0,3,2,0,"0","60",2,79,0,0,0,1,0
"3221",0,1,1,0,"75","0",1,55,1,1,0,0,1
"3222",0,2,2,0,"35","32",1,36,0,0,1,0,1
"3223",0,2,2,0,"40","50",3,50,0,0,1,0,0
"3224",0,3,1,0,"60","0",1,63,1,0,0,1,1
"3225",1,1,1,0,"75","30",1,55,1,1,0,0,1
"3226",1,2,2,1,"30","70",2,38,0,0,1,0,0
"3227",0,2,NA,1,"50","60",2,37,NA,0,1,0,0
"3228",0,3,NA,0,"50","50",3,72,NA,0,0,1,0
"3229",1,2,2,1,"0","90",2,25,0,0,1,0,0
"3230",1,3,1,1,"60","40",2,55,1,0,0,1,0
"3231",0,3,NA,0,"60","50",1,60,NA,0,0,1,1
"3232",1,3,NA,1,"15","15",1,34,NA,0,0,1,1
"3233",0,1,1,1,"70","15",3,65,1,1,0,0,0
"3234",1,2,2,1,"30","70",2,46,0,0,1,0,0
"3235",1,1,1,1,"70","0",1,37,1,1,0,0,1
"3236",1,2,NA,0,"30","75",3,49,NA,0,1,0,0
"3237",1,3,1,1,"70","0",3,37,1,0,0,1,0
"3238",1,1,1,1,"70","15",2,59,1,1,0,0,0
"3239",1,1,1,0,"70","0",1,49,1,1,0,0,1
"3240",0,NA,2,1,"15","60",2,58,0,NA,NA,NA,0
"3241",1,3,2,1,"70","65",3,56,0,0,0,1,0
"3242",1,2,2,1,"70","60",3,82,0,0,1,0,0
"3243",0,2,2,1,"15","70",2,64,0,0,1,0,0
"3244",1,2,2,1,"50","70",2,64,0,0,1,0,0
"3245",0,1,NA,1,"100","15",1,63,NA,1,0,0,1
"3246",1,1,1,1,"85","40",1,35,1,1,0,0,1
"3247",0,3,2,1,"25","60",2,38,0,0,0,1,0
"3248",1,1,1,1,"60","40",1,74,1,1,0,0,1
"3249",0,1,1,0,"80","40",3,30,1,1,0,0,0
"3250",1,3,NA,0,"55","15",1,45,NA,0,0,1,1
"3251",1,2,2,1,"40","60",2,67,0,0,1,0,0
"3252",1,2,2,1,"20","100",2,68,0,0,1,0,0
"3253",0,2,2,1,"15","70",2,80,0,0,1,0,0
"3254",0,1,1,0,"50","30",3,49,1,1,0,0,0
"3255",1,1,1,0,"85","0",3,22,1,1,0,0,0
"3256",1,3,NA,1,"50","50",2,44,NA,0,0,1,0
"3257",0,3,NA,0,"0","65",2,66,NA,0,0,1,0
"3258",0,1,1,1,"85","0",1,60,1,1,0,0,1
"3259",0,2,2,0,"40","60",2,44,0,0,1,0,0
"3260",0,3,1,1,"50","50",3,38,1,0,0,1,0
"3261",0,1,1,0,"60","40",1,41,1,1,0,0,1
"3262",0,2,NA,1,"0","100",2,67,NA,0,1,0,0
"3263",0,2,2,0,"50","60",3,60,0,0,1,0,0
"3264",0,NA,NA,0,"70","60",1,49,NA,NA,NA,NA,1
"3265",1,3,1,0,"60","40",1,60,1,0,0,1,1
"3266",0,3,2,1,"40","60",3,33,0,0,0,1,0
"3267",1,1,1,1,"90","0",1,88,1,1,0,0,1
"3268",1,2,2,1,"30","100",2,75,0,0,1,0,0
"3269",1,1,2,1,"40","85",2,51,0,1,0,0,0
"3270",0,3,NA,1,"85","70",1,61,NA,0,0,1,1
"3271",1,2,2,1,"40","70",3,49,0,0,1,0,0
"3272",1,1,1,0,"100","50",3,48,1,1,0,0,0
"3273",0,3,NA,1,"0","60",1,76,NA,0,0,1,1
"3274",0,1,1,1,"95","5",1,67,1,1,0,0,1
"3275",0,2,NA,1,"60","65",2,33,NA,0,1,0,0
"3276",1,1,1,1,"70","40",3,25,1,1,0,0,0
"3277",0,1,1,1,"70","15",1,64,1,1,0,0,1
"3278",0,3,1,1,"30","25",1,46,1,0,0,1,1
"3279",0,1,1,1,"100","50",1,72,1,1,0,0,1
"3280",0,3,1,0,"75","0",1,56,1,0,0,1,1
"3281",1,3,NA,1,"30","30",3,40,NA,0,0,1,0
"3282",1,1,1,1,"80","30",1,51,1,1,0,0,1
"3283",0,1,1,0,"70","15",1,58,1,1,0,0,1
"3284",1,3,2,1,"15","60",2,38,0,0,0,1,0
"3285",1,3,1,1,"60","15",1,52,1,0,0,1,1
"3286",1,1,1,1,"85","70",1,57,1,1,0,0,1
"3287",0,2,NA,0,"15","60",3,74,NA,0,1,0,0
"3288",1,NA,NA,0,"0","0",3,58,NA,NA,NA,NA,0
"3289",0,2,2,1,"15","60",2,57,0,0,1,0,0
"3290",0,3,NA,1,"70","70",2,39,NA,0,0,1,0
"3291",0,3,2,0,"15","60",3,69,0,0,0,1,0
"3292",0,3,2,1,"25","60",2,55,0,0,0,1,0
"3293",0,3,1,1,"0","0",2,38,1,0,0,1,0
"3294",1,1,1,1,"100","50",3,54,1,1,0,0,0
"3295",1,2,NA,1,"0","85",2,58,NA,0,1,0,0
"3296",0,3,2,1,"30","85",2,79,0,0,0,1,0
"3297",0,1,2,0,"65","50",3,57,0,1,0,0,0
"3298",0,1,1,1,"70","50",3,58,1,1,0,0,0
"3299",0,2,NA,0,"45","60",2,33,NA,0,1,0,0
"3300",1,2,2,1,"40","65",1,28,0,0,1,0,1
"3301",1,3,2,1,"50","50",3,52,0,0,0,1,0
"3302",0,1,1,1,"100","0",3,51,1,1,0,0,0
"3303",0,3,2,1,"15","70",2,71,0,0,0,1,0
"3304",0,2,2,1,"30","80",2,19,0,0,1,0,0
"3305",1,2,2,1,"15","70",2,42,0,0,1,0,0
"3306",0,2,NA,1,"20","80",2,46,NA,0,1,0,0
"3307",0,2,NA,0,"40","70",3,57,NA,0,1,0,0
"3308",0,1,1,1,"45","60",3,62,1,1,0,0,0
"3309",1,2,2,1,"0","75",2,48,0,0,1,0,0
"3310",0,1,2,0,"65","60",2,24,0,1,0,0,0
"3311",0,2,2,1,"0","55",2,45,0,0,1,0,0
"3312",1,2,2,1,"30","60",2,44,0,0,1,0,0
"3313",1,3,1,1,"60","50",1,23,1,0,0,1,1
"3314",0,3,NA,0,"50","50",2,61,NA,0,0,1,0
"3315",0,3,1,0,"40","15",3,63,1,0,0,1,0
"3316",0,1,NA,0,"67","0",1,68,NA,1,0,0,1
"3317",0,1,1,1,"60","50",3,56,1,1,0,0,0
"3318",0,2,2,1,"15","85",2,74,0,0,1,0,0
"3319",1,1,1,0,"100","0",1,68,1,1,0,0,1
"3320",1,NA,NA,1,"0","15",2,34,NA,NA,NA,NA,0
"3321",0,1,1,1,"85","0",1,44,1,1,0,0,1
"3322",0,2,NA,1,"15","80",3,26,NA,0,1,0,0
"3323",0,2,NA,1,"15","70",2,76,NA,0,1,0,0
"3324",0,3,2,0,"30","45",2,32,0,0,0,1,0
"3325",1,2,NA,1,"10","85",2,65,NA,0,1,0,0
"3326",1,3,NA,1,"60","60",3,63,NA,0,0,1,0
"3327",1,NA,NA,0,"0","0",2,33,NA,NA,NA,NA,0
"3328",1,1,1,1,"60","20",1,30,1,1,0,0,1
"3329",0,1,NA,1,"85","70",2,51,NA,1,0,0,0
"3330",1,1,1,0,"60","35",1,38,1,1,0,0,1
"3331",0,3,NA,1,"0","15",2,39,NA,0,0,1,0
"3332",0,1,1,1,"100","15",1,67,1,1,0,0,1
"3333",0,3,NA,0,"30","50",2,59,NA,0,0,1,0
"3334",0,2,2,1,"30","50",3,70,0,0,1,0,0
"3335",1,2,NA,0,"50","50",2,24,NA,0,1,0,0
"3336",1,1,1,1,"100","15",3,31,1,1,0,0,0
"3337",0,1,1,0,"70","10",1,23,1,1,0,0,1
"3338",0,1,1,0,"70","30",3,70,1,1,0,0,0
"3339",0,3,1,0,"100","50",1,59,1,0,0,1,1
"3340",1,1,1,0,"60","50",1,45,1,1,0,0,1
"3341",1,2,2,1,"25","60",2,35,0,0,1,0,0
"3342",1,3,1,1,"60","0",1,49,1,0,0,1,1
"3343",0,1,2,0,"40","50",2,58,0,1,0,0,0
"3344",0,3,2,1,"0","30",2,69,0,0,0,1,0
"3345",0,3,NA,0,"50","70",3,71,NA,0,0,1,0
"3346",1,1,NA,0,"50","50",3,34,NA,1,0,0,0
"3347",1,2,NA,1,"30","85",2,56,NA,0,1,0,0
"3348",0,3,1,0,"75","10",1,60,1,0,0,1,1
"3349",0,3,2,0,"40","40",2,57,0,0,0,1,0
"3350",1,2,2,0,"60","70",3,57,0,0,1,0,0
"3351",1,2,2,1,"50","50",2,31,0,0,1,0,0
"3352",0,1,1,1,"85","60",3,53,1,1,0,0,0
"3353",0,2,2,1,"40","60",2,54,0,0,1,0,0
"3354",1,2,2,1,"50","70",2,38,0,0,1,0,0
"3355",0,1,1,1,"85","60",1,60,1,1,0,0,1
"3356",1,1,1,0,"70","50",3,68,1,1,0,0,0
"3357",1,3,2,0,"50","40",3,54,0,0,0,1,0
"3358",0,3,1,0,"60","50",2,63,1,0,0,1,0
"3359",0,3,NA,1,"60","70",2,66,NA,0,0,1,0
"3360",0,1,1,0,"70","0",1,76,1,1,0,0,1
"3361",1,2,2,1,"15","85",2,69,0,0,1,0,0
"3362",0,2,NA,0,"70","70",1,59,NA,0,1,0,1
"3363",1,3,NA,1,"50","50",1,61,NA,0,0,1,1
"3364",1,3,NA,1,"50","50",1,59,NA,0,0,1,1
"3365",1,1,1,0,"85","30",1,29,1,1,0,0,1
"3366",0,1,1,1,"92","28",3,26,1,1,0,0,0
"3367",1,NA,NA,0,"50","50",1,26,NA,NA,NA,NA,1
"3368",1,2,NA,1,"15","70",2,54,NA,0,1,0,0
"3369",0,3,NA,0,"60","0",3,42,NA,0,0,1,0
"3370",0,1,1,1,"100","0",3,25,1,1,0,0,0
"3371",1,2,2,1,"50","85",2,75,0,0,1,0,0
"3372",1,1,1,0,"70","0",1,48,1,1,0,0,1
"3373",0,3,1,1,"55","40",3,36,1,0,0,1,0
"3374",0,1,1,1,"70","15",1,60,1,1,0,0,1
"3375",1,2,2,1,"15","70",2,65,0,0,1,0,0
"3376",0,3,2,1,"30","40",2,55,0,0,0,1,0
"3377",0,2,2,1,"50","50",3,37,0,0,1,0,0
"3378",0,3,NA,0,"0","60",3,55,NA,0,0,1,0
"3379",1,3,1,1,"70","60",3,59,1,0,0,1,0
"3380",0,2,2,1,"15","85",2,50,0,0,1,0,0
"3381",0,3,NA,1,"40","40",2,29,NA,0,0,1,0
"3382",1,3,2,1,"50","50",2,40,0,0,0,1,0
"3383",1,1,1,1,"70","15",1,65,1,1,0,0,1
"3384",1,1,1,1,"100","0",1,19,1,1,0,0,1
"3385",1,3,1,1,"60","50",1,60,1,0,0,1,1
"3386",1,1,1,0,"100","0",1,55,1,1,0,0,1
"3387",1,1,1,0,"100","5",3,28,1,1,0,0,0
"3388",0,2,2,1,"15","70",2,68,0,0,1,0,0
"3389",0,3,NA,0,"0","0",1,54,NA,0,0,1,1
"3390",1,1,1,0,"80","0",1,67,1,1,0,0,1
"3391",0,2,2,0,"40","60",3,57,0,0,1,0,0
"3392",1,2,2,1,"15","85",2,56,0,0,1,0,0
"3393",1,1,1,1,"100","0",1,59,1,1,0,0,1
"3394",0,3,NA,0,"70","10",1,41,NA,0,0,1,1
"3395",0,2,NA,1,"30","30",2,66,NA,0,1,0,0
"3396",1,3,2,0,"40","65",3,56,0,0,0,1,0
"3397",0,1,1,1,"100","0",1,48,1,1,0,0,1
"3398",0,NA,NA,0,"30","30",2,71,NA,NA,NA,NA,0
"3399",1,2,2,1,"0","90",2,34,0,0,1,0,0
"3400",0,1,1,0,"70","1",1,31,1,1,0,0,1
"3401",0,2,NA,1,"60","80",1,43,NA,0,1,0,1
"3402",1,1,1,1,"90","30",1,27,1,1,0,0,1
"3403",0,1,2,1,"40","40",2,52,0,1,0,0,0
"3404",1,2,2,1,"40","70",2,44,0,0,1,0,0
"3405",0,3,NA,1,"50","50",3,50,NA,0,0,1,0
"3406",1,1,1,1,"50","40",2,37,1,1,0,0,0
"3407",0,2,2,1,"30","60",2,55,0,0,1,0,0
"3408",0,3,NA,1,"31","34",2,24,NA,0,0,1,0
"3409",1,3,NA,0,"15","15",3,45,NA,0,0,1,0
"3410",0,2,2,1,"0","100",2,70,0,0,1,0,0
"3411",1,2,2,1,"7","90",2,23,0,0,1,0,0
"3412",0,1,NA,0,"50","15",1,29,NA,1,0,0,1
"3413",1,1,1,1,"70","0",2,32,1,1,0,0,0
"3414",1,1,NA,0,"100","0",1,30,NA,1,0,0,1
"3415",0,1,1,0,"70","15",1,44,1,1,0,0,1
"3416",1,1,1,1,"85","0",1,53,1,1,0,0,1
"3417",1,3,NA,1,"50","50",3,39,NA,0,0,1,0
"3418",0,3,NA,0,"50","50",2,55,NA,0,0,1,0
"3419",1,2,2,0,"0","80",2,54,0,0,1,0,0
"3420",0,1,1,0,"60","0",1,25,1,1,0,0,1
"3421",0,3,2,1,"0","85",2,46,0,0,0,1,0
"3422",0,1,1,0,"100","0",1,56,1,1,0,0,1
"3423",0,1,1,1,"85","50",1,73,1,1,0,0,1
"3424",1,2,2,1,"0","80",2,61,0,0,1,0,0
"3425",0,1,1,1,"70","15",1,35,1,1,0,0,1
"3426",0,3,1,1,"60","30",1,29,1,0,0,1,1
"3427",1,1,NA,1,"60","60",1,60,NA,1,0,0,1
"3428",0,3,NA,0,"30","65",2,65,NA,0,0,1,0
"3429",1,1,1,0,"70","50",3,34,1,1,0,0,0
"3430",1,1,NA,0,"70","0",1,80,NA,1,0,0,1
"3431",1,1,1,1,"80","0",3,23,1,1,0,0,0
"3432",0,1,1,0,"90","0",1,30,1,1,0,0,1
"3433",1,1,1,1,"70","50",3,63,1,1,0,0,0
"3434",1,1,1,0,"60","15",1,23,1,1,0,0,1
"3435",0,1,1,0,"80","30",3,50,1,1,0,0,0
"3436",0,1,1,1,"100","0",1,36,1,1,0,0,1
"3437",0,1,1,1,"60","60",3,49,1,1,0,0,0
"3438",1,1,NA,1,"60","15",1,42,NA,1,0,0,1
"3439",0,2,2,1,"15","85",2,67,0,0,1,0,0
"3440",1,2,NA,0,"0","90",3,75,NA,0,1,0,0
"3441",0,1,1,1,"85","30",1,63,1,1,0,0,1
"3442",1,1,1,0,"85","15",1,65,1,1,0,0,1
"3443",1,1,1,1,"70","40",3,47,1,1,0,0,0
"3444",1,1,1,1,"85","0",1,70,1,1,0,0,1
"3445",1,2,2,1,"15","100",2,41,0,0,1,0,0
"3446",1,2,NA,0,"60","70",2,42,NA,0,1,0,0
"3447",0,NA,NA,0,"60","0",1,37,NA,NA,NA,NA,1
"3448",0,NA,NA,1,"50","50",3,29,NA,NA,NA,NA,0
"3449",1,2,2,1,"40","60",3,34,0,0,1,0,0
"3450",0,2,2,1,"30","70",3,56,0,0,1,0,0
"3451",1,NA,NA,1,"0","0",2,26,NA,NA,NA,NA,0
"3452",0,1,1,1,"50","40",3,38,1,1,0,0,0
"3453",1,3,2,1,NA,NA,3,69,0,0,0,1,0
"3454",1,3,2,1,"50","50",2,30,0,0,0,1,0
"3455",1,2,2,1,"60","70",1,54,0,0,1,0,1
"3456",0,2,2,1,"15","70",2,70,0,0,1,0,0
"3457",1,1,1,1,"50","40",1,60,1,1,0,0,1
"3458",1,2,NA,1,"15","60",2,31,NA,0,1,0,0
"3459",1,1,1,1,"100","0",1,52,1,1,0,0,1
"3460",0,2,2,1,"30","30",2,52,0,0,1,0,0
"3461",1,1,1,0,"60","0",2,25,1,1,0,0,0
"3462",0,3,2,1,"20","50",2,62,0,0,0,1,0
"3463",1,2,2,1,"40","70",2,72,0,0,1,0,0
"3464",0,3,1,0,"85","0",1,71,1,0,0,1,1
"3465",0,2,2,0,"0","90",2,40,0,0,1,0,0
"3466",1,3,NA,1,"50","50",2,53,NA,0,0,1,0
"3467",0,3,1,0,"40","15",1,63,1,0,0,1,1
"3468",0,1,1,1,"65","41",3,53,1,1,0,0,0
"3469",0,3,NA,0,"40","40",2,26,NA,0,0,1,0
"3470",1,2,2,1,"0","100",2,63,0,0,1,0,0
"3471",1,1,1,1,"85","40",1,66,1,1,0,0,1
"3472",1,2,2,1,"15","100",2,57,0,0,1,0,0
"3473",0,2,1,0,"10","5",3,51,1,0,1,0,0
"3474",0,1,1,0,"60","0",1,43,1,1,0,0,1
"3475",0,3,NA,1,"65","80",2,70,NA,0,0,1,0
"3476",1,1,1,1,"100","15",1,61,1,1,0,0,1
"3477",0,3,2,0,"50","60",3,65,0,0,0,1,0
"3478",1,1,1,0,"60","50",2,64,1,1,0,0,0
"3479",0,1,NA,1,"50","50",2,60,NA,1,0,0,0
"3480",0,2,NA,0,"30","60",2,36,NA,0,1,0,0
"3481",1,2,2,1,"30","85",2,75,0,0,1,0,0
"3482",0,3,2,1,"50","50",3,48,0,0,0,1,0
"3483",0,3,2,1,"0","60",2,24,0,0,0,1,0
"3484",1,2,2,1,"40","60",2,31,0,0,1,0,0
"3485",1,1,1,0,"100","0",1,58,1,1,0,0,1
"3486",1,1,NA,1,"60","60",3,29,NA,1,0,0,0
"3487",0,1,1,1,"80","30",1,69,1,1,0,0,1
"3488",0,3,NA,1,"10","30",2,47,NA,0,0,1,0
"3489",1,1,1,0,"70","30",1,52,1,1,0,0,1
"3490",0,2,2,1,"40","60",2,61,0,0,1,0,0
"3491",0,3,NA,1,"70","60",1,23,NA,0,0,1,1
"3492",1,1,1,1,"100","0",3,26,1,1,0,0,0
"3493",1,2,1,1,"60","40",3,22,1,0,1,0,0
"3494",0,2,2,1,"15","60",2,63,0,0,1,0,0
"3495",0,1,NA,1,"90","10",3,24,NA,1,0,0,0
"3496",1,1,1,1,"100","40",3,58,1,1,0,0,0
"3497",0,1,1,1,"70","40",1,50,1,1,0,0,1
"3498",1,2,NA,1,"65","80",2,20,NA,0,1,0,0
"3499",1,1,1,1,"60","15",1,56,1,1,0,0,1
"3500",0,3,1,1,"50","30",2,61,1,0,0,1,0
"3501",0,1,1,1,"85","70",3,28,1,1,0,0,0
"3502",1,NA,1,1,"0","0",2,30,1,NA,NA,NA,0
"3503",0,1,1,0,"85","30",3,47,1,1,0,0,0
"3504",1,1,1,1,"100","40",3,58,1,1,0,0,0
"3505",1,2,1,0,"70","0",1,63,1,0,1,0,1
"3506",1,2,2,1,"40","60",3,34,0,0,1,0,0
"3507",0,1,1,1,"80","35",1,55,1,1,0,0,1
"3508",1,1,2,1,"40","85",2,73,0,1,0,0,0
"3509",0,3,1,1,"0","50",2,56,1,0,0,1,0
"3510",1,1,1,0,"100","0",3,26,1,1,0,0,0
"3511",1,1,1,1,"100","15",3,53,1,1,0,0,0
"3512",0,3,NA,0,"15","15",2,53,NA,0,0,1,0
"3513",1,2,NA,1,"0","85",2,26,NA,0,1,0,0
"3514",1,3,1,0,"60","30",1,69,1,0,0,1,1
"3515",0,2,NA,1,"30","85",2,49,NA,0,1,0,0
"3516",1,1,NA,0,"70","15",1,70,NA,1,0,0,1
"3517",0,3,2,1,"50","45",2,41,0,0,0,1,0
"3518",0,2,2,0,"10","85",3,39,0,0,1,0,0
"3519",0,3,2,1,"60","60",1,85,0,0,0,1,1
"3520",1,3,NA,0,"30","15",1,26,NA,0,0,1,1
"3521",0,2,NA,0,"15","85",2,73,NA,0,1,0,0
"3522",0,1,1,1,"85","50",3,49,1,1,0,0,0
"3523",0,1,1,1,"85","0",1,88,1,1,0,0,1
"3524",0,2,2,1,"30","70",2,58,0,0,1,0,0
"3525",1,2,NA,1,"40","70",2,64,NA,0,1,0,0
"3526",1,2,2,1,"30","100",2,57,0,0,1,0,0
"3527",0,3,2,1,"40","85",2,71,0,0,0,1,0
"3528",0,1,1,1,"100","0",3,24,1,1,0,0,0
"3529",0,1,1,0,"85","30",1,42,1,1,0,0,1
"3530",1,3,1,0,"65","60",1,20,1,0,0,1,1
"3531",0,1,NA,1,"100","15",3,34,NA,1,0,0,0
"3532",0,3,NA,1,"15","55",2,28,NA,0,0,1,0
"3533",1,3,NA,0,"30","15",1,20,NA,0,0,1,1
"3534",1,2,2,1,"0","80",2,40,0,0,1,0,0
"3535",1,1,NA,1,"85","0",3,24,NA,1,0,0,0
"3536",1,2,NA,1,"20","50",2,59,NA,0,1,0,0
"3537",0,2,NA,1,"15","60",2,63,NA,0,1,0,0
"3538",1,2,2,1,"15","85",2,76,0,0,1,0,0
"3539",1,3,NA,0,"80","0",1,66,NA,0,0,1,1
"3540",1,3,2,0,"40","60",2,23,0,0,0,1,0
"3541",0,2,2,1,"15","60",2,71,0,0,1,0,0
"3542",1,1,1,0,"60","15",1,62,1,1,0,0,1
"3543",1,3,1,1,"50","30",1,48,1,0,0,1,1
"3544",1,1,1,1,"70","0",1,55,1,1,0,0,1
"3545",1,3,NA,1,"70","50",1,59,NA,0,0,1,1
"3546",1,3,1,1,"70","15",1,64,1,0,0,1,1
"3547",0,3,NA,0,"70","40",1,58,NA,0,0,1,1
"3548",1,3,NA,1,"30","0",3,42,NA,0,0,1,0
"3549",1,1,1,1,"50","50",3,59,1,1,0,0,0
"3550",0,1,1,1,"70","0",1,61,1,1,0,0,1
"3551",0,2,2,1,"30","80",2,56,0,0,1,0,0
"3552",0,1,2,1,"40","50",3,45,0,1,0,0,0
"3553",0,3,NA,0,"70","0",2,24,NA,0,0,1,0
"3554",1,3,1,1,"85","30",2,63,1,0,0,1,0
"3555",0,1,2,1,"30","70",2,77,0,1,0,0,0
"3556",0,2,NA,1,"0","55",2,25,NA,0,1,0,0
"3557",1,1,NA,1,"85","30",1,18,NA,1,0,0,1
"3558",1,1,1,1,"85","15",1,62,1,1,0,0,1
"3559",1,1,NA,1,"80","0",2,43,NA,1,0,0,0
"3560",0,2,1,0,"60","70",2,44,1,0,1,0,0
"3561",1,1,2,1,"60","50",1,41,0,1,0,0,1
"3562",0,3,NA,1,"15","70",2,80,NA,0,0,1,0
"3563",0,1,NA,0,"75","0",1,24,NA,1,0,0,1
"3564",1,1,NA,1,"70","30",2,54,NA,1,0,0,0
"3565",0,2,2,0,"60","70",2,49,0,0,1,0,0
"3566",0,2,2,0,"0","100",2,26,0,0,1,0,0
"3567",0,2,2,1,"1","60",2,56,0,0,1,0,0
"3568",0,1,2,0,"70","50",2,73,0,1,0,0,0
"3569",1,2,2,0,"30","70",2,55,0,0,1,0,0
"3570",0,2,NA,1,"30","60",3,26,NA,0,1,0,0
"3571",1,2,2,1,"15","70",2,66,0,0,1,0,0
"3572",0,3,1,0,"50","50",3,52,1,0,0,1,0
"3573",0,1,NA,1,"100","0",1,48,NA,1,0,0,1
"3574",1,3,2,1,"60","40",1,40,0,0,0,1,1
"3575",1,2,2,1,"30","60",2,28,0,0,1,0,0
"3576",1,2,2,1,"40","95",2,42,0,0,1,0,0
"3577",1,2,2,0,"40","60",1,49,0,0,1,0,1
"3578",0,1,1,1,"100","0",3,70,1,1,0,0,0
"3579",1,1,2,0,"60","60",2,70,0,1,0,0,0
"3580",1,1,1,0,"60","25",3,30,1,1,0,0,0
"3581",1,1,1,1,"90","0",1,27,1,1,0,0,1
"3582",1,3,NA,1,"40","40",3,37,NA,0,0,1,0
"3583",0,3,NA,1,"85","0",3,40,NA,0,0,1,0
"3584",1,3,1,0,"70","15",3,27,1,0,0,1,0
"3585",0,1,1,1,"100","15",1,53,1,1,0,0,1
"3586",0,3,2,1,"0","100",2,60,0,0,0,1,0
"3587",0,2,NA,1,"15","70",2,84,NA,0,1,0,0
"3588",1,2,2,0,"15","100",2,51,0,0,1,0,0
"3589",0,3,NA,0,"70","40",2,37,NA,0,0,1,0
"3590",0,1,1,0,"70","30",1,60,1,1,0,0,1
